	Pt	T	Vf	Im	Vu	Sig	Ach	IERange	Over	Temp
	137	1,9711	2,36838E-001	-7,03905E-006	0,00000E+000	2,36980E-001	0,00000E+000	7	...........	-32768,00

	138	1,98538	2,37846E-001	-6,91499E-006	0,00000E+000	2,37980E-001	0,00000E+000	7	...........	-32768,00

	139	1,99967	2,38835E-001	-6,74287E-006	0,00000E+000	2,38980E-001	0,00000E+000	7	...........	-32768,00

	140	2,01395	2,39831E-001	-6,62623E-006	0,00000E+000	2,39980E-001	0,00000E+000	7	...........	-32768,00

	141	2,02823	2,40843E-001	-6,47240E-006	0,00000E+000	2,40980E-001	0,00000E+000	7	...........	-32768,00

	142	2,04252	2,41829E-001	-6,27363E-006	0,00000E+000	2,41980E-001	0,00000E+000	7	...........	-32768,00

	143	2,0568	2,42825E-001	-6,16159E-006	0,00000E+000	2,42980E-001	0,00000E+000	7	...........	-32768,00

	144	2,07108	2,43850E-001	-6,02354E-006	0,00000E+000	2,43980E-001	0,00000E+000	7	...........	-32768,00

	145	2,08537	2,44850E-001	-5,85747E-006	0,00000E+000	2,44980E-001	0,00000E+000	7	...........	-32768,00

	146	2,09965	2,45844E-001	-5,79821E-006	0,00000E+000	2,45980E-001	0,00000E+000	7	...........	-32768,00

	147	2,11393	2,46831E-001	-5,55572E-006	0,00000E+000	2,46980E-001	0,00000E+000	7	...........	-32768,00

	148	2,12822	2,47837E-001	-5,37277E-006	0,00000E+000	2,47981E-001	0,00000E+000	7	...........	-32768,00

	149	2,1425	2,48839E-001	-5,15855E-006	0,00000E+000	2,48981E-001	0,00000E+000	7	...........	-32768,00

	150	2,15678	2,49833E-001	-4,99228E-006	0,00000E+000	2,49981E-001	0,00000E+000	7	...........	-32768,00

	151	2,17107	2,50836E-001	-4,86484E-006	0,00000E+000	2,50981E-001	0,00000E+000	7	...........	-32768,00

	152	2,18535	2,51827E-001	-4,72745E-006	0,00000E+000	2,51981E-001	0,00000E+000	7	...........	-32768,00

	153	2,19963	2,52817E-001	-4,57597E-006	0,00000E+000	2,52968E-001	0,00000E+000	7	...........	-32768,00

	154	2,21392	2,53827E-001	-4,35018E-006	0,00000E+000	2,53969E-001	0,00000E+000	7	...........	-32768,00

	155	2,2282	2,54824E-001	-4,18163E-006	0,00000E+000	2,54969E-001	0,00000E+000	7	...........	-32768,00

	156	2,24248	2,55824E-001	-3,98793E-006	0,00000E+000	2,55969E-001	0,00000E+000	7	...........	-32768,00

	157	2,25677	2,56842E-001	-3,84982E-006	0,00000E+000	2,56969E-001	0,00000E+000	7	...........	-32768,00

	158	2,27105	2,57841E-001	-3,67319E-006	0,00000E+000	2,57969E-001	0,00000E+000	7	...........	-32768,00

	159	2,28533	2,58838E-001	-3,55422E-006	0,00000E+000	2,58969E-001	0,00000E+000	7	...........	-32768,00

	160	2,29962	2,59834E-001	-3,43576E-006	0,00000E+000	2,59969E-001	0,00000E+000	7	...........	-32768,00

	161	2,3139	2,60836E-001	-3,32275E-006	0,00000E+000	2,60969E-001	0,00000E+000	7	...........	-32768,00

	162	2,32818	2,61833E-001	-3,15303E-006	0,00000E+000	2,61969E-001	0,00000E+000	7	...........	-32768,00

	163	2,34247	2,62833E-001	-2,98451E-006	0,00000E+000	2,62969E-001	0,00000E+000	7	...........	-32768,00

	164	2,35675	2,63835E-001	-2,84973E-006	0,00000E+000	2,63969E-001	0,00000E+000	7	...........	-32768,00

	165	2,37103	2,64832E-001	-2,67972E-006	0,00000E+000	2,64969E-001	0,00000E+000	7	...........	-32768,00

	166	2,38532	2,65813E-001	-2,53693E-006	0,00000E+000	2,65970E-001	0,00000E+000	7	...........	-32768,00

	167	2,3996	2,66819E-001	-2,20406E-006	0,00000E+000	2,66970E-001	0,00000E+000	7	...........	-32768,00

	168	2,41388	2,67814E-001	-2,03050E-006	0,00000E+000	2,67970E-001	0,00000E+000	7	...........	-32768,00

	169	2,42817	2,68806E-001	-1,92792E-006	0,00000E+000	2,68970E-001	0,00000E+000	7	...........	-32768,00

	170	2,44245	2,69844E-001	-1,73644E-006	0,00000E+000	2,69970E-001	0,00000E+000	7	...........	-32768,00

	171	2,45673	2,70828E-001	-1,67431E-006	0,00000E+000	2,70970E-001	0,00000E+000	7	...........	-32768,00

	172	2,47102	2,71821E-001	-1,48523E-006	0,00000E+000	2,71970E-001	0,00000E+000	7	...........	-32768,00

	173	2,4853	2,72840E-001	-1,35009E-006	0,00000E+000	2,72970E-001	0,00000E+000	7	...........	-32768,00

	174	2,49958	2,73821E-001	-1,20931E-006	0,00000E+000	2,73970E-001	0,00000E+000	7	...........	-32768,00

	175	2,51387	2,74828E-001	-1,06284E-006	0,00000E+000	2,74970E-001	0,00000E+000	7	...........	-32768,00

	176	2,52815	2,75824E-001	-8,84475E-007	0,00000E+000	2,75970E-001	0,00000E+000	7	...........	-32768,00

	177	2,54243	2,76825E-001	-6,68291E-007	0,00000E+000	2,76970E-001	0,00000E+000	7	...........	-32768,00

	178	2,55672	2,77823E-001	-4,91552E-007	0,00000E+000	2,77970E-001	0,00000E+000	7	...........	-32768,00

	179	2,571	2,78822E-001	-3,61324E-007	0,00000E+000	2,78971E-001	0,00000E+000	7	...........	-32768,00

	180	2,58528	2,79812E-001	-2,26878E-007	0,00000E+000	2,79971E-001	0,00000E+000	7	...........	-32768,00

	181	2,59957	2,80819E-001	-2,11485E-008	0,00000E+000	2,80971E-001	0,00000E+000	7	...........	-32768,00

	182	2,61385	2,81830E-001	1,62849E-007	0,00000E+000	2,81971E-001	0,00000E+000	7	...........	-32768,00

	183	2,62813	2,82852E-001	2,76488E-007	0,00000E+000	2,82971E-001	0,00000E+000	7	...........	-32768,00

	184	2,64242	2,83846E-001	4,70234E-007	0,00000E+000	2,83971E-001	0,00000E+000	7	...........	-32768,00

	185	2,6567	2,84847E-001	6,83194E-007	0,00000E+000	2,84971E-001	0,00000E+000	7	...........	-32768,00

	186	2,67098	2,85850E-001	6,96503E-007	0,00000E+000	2,85971E-001	0,00000E+000	7	...........	-32768,00

	187	2,68527	2,86834E-001	8,83493E-007	0,00000E+000	2,86971E-001	0,00000E+000	7	...........	-32768,00

	188	2,69955	2,87840E-001	1,04249E-006	0,00000E+000	2,87971E-001	0,00000E+000	7	...........	-32768,00

	189	2,71383	2,88833E-001	1,24693E-006	0,00000E+000	2,88971E-001	0,00000E+000	7	...........	-32768,00

	190	2,72812	2,89836E-001	1,48007E-006	0,00000E+000	2,89971E-001	0,00000E+000	7	...........	-32768,00

	191	2,7424	2,90825E-001	1,70189E-006	0,00000E+000	2,90972E-001	0,00000E+000	7	...........	-32768,00

	192	2,75668	2,91832E-001	1,84304E-006	0,00000E+000	2,91972E-001	0,00000E+000	7	...........	-32768,00

	193	2,77097	2,92822E-001	1,92768E-006	0,00000E+000	2,92972E-001	0,00000E+000	7	...........	-32768,00

	194	2,78525	2,93821E-001	2,09550E-006	0,00000E+000	2,93972E-001	0,00000E+000	7	...........	-32768,00

	195	2,79953	2,94815E-001	2,28913E-006	0,00000E+000	2,94972E-001	0,00000E+000	7	...........	-32768,00

	196	2,81382	2,95848E-001	2,35770E-006	0,00000E+000	2,95972E-001	0,00000E+000	7	...........	-32768,00

	197	2,8281	2,96836E-001	2,59102E-006	0,00000E+000	2,96972E-001	0,00000E+000	7	...........	-32768,00

	198	2,84238	2,97832E-001	2,78968E-006	0,00000E+000	2,97972E-001	0,00000E+000	7	...........	-32768,00

	199	2,85667	2,98838E-001	2,98409E-006	0,00000E+000	2,98972E-001	0,00000E+000	7	...........	-32768,00

	200	2,87095	2,99840E-001	3,06069E-006	0,00000E+000	2,99972E-001	0,00000E+000	7	...........	-32768,00

	201	2,88523	3,00830E-001	3,25408E-006	0,00000E+000	3,00972E-001	0,00000E+000	7	...........	-32768,00

	202	2,89952	3,01829E-001	3,45627E-006	0,00000E+000	3,01972E-001	0,00000E+000	7	...........	-32768,00

	203	2,9138	3,02822E-001	3,60253E-006	0,00000E+000	3,02960E-001	0,00000E+000	7	...........	-32768,00

	204	2,92808	3,03816E-001	3,80622E-006	0,00000E+000	3,03960E-001	0,00000E+000	7	...........	-32768,00

	205	2,94237	3,04811E-001	4,05019E-006	0,00000E+000	3,04960E-001	0,00000E+000	7	...........	-32768,00

	206	2,95665	3,05815E-001	4,25144E-006	0,00000E+000	3,05960E-001	0,00000E+000	7	...........	-32768,00

	207	2,97093	3,06809E-001	4,40800E-006	0,00000E+000	3,06960E-001	0,00000E+000	7	...........	-32768,00

	208	2,98522	3,07817E-001	4,60571E-006	0,00000E+000	3,07960E-001	0,00000E+000	7	...........	-32768,00

	209	2,9995	3,08821E-001	4,81527E-006	0,00000E+000	3,08960E-001	0,00000E+000	7	...........	-32768,00

	210	3,01378	3,09819E-001	4,93724E-006	0,00000E+000	3,09961E-001	0,00000E+000	7	...........	-32768,00

	211	3,02807	3,10810E-001	5,10110E-006	0,00000E+000	3,10961E-001	0,00000E+000	7	...........	-32768,00

	212	3,04235	3,11815E-001	5,33843E-006	0,00000E+000	3,11961E-001	0,00000E+000	7	...........	-32768,00

	213	3,05663	3,12820E-001	5,41696E-006	0,00000E+000	3,12961E-001	0,00000E+000	7	...........	-32768,00

	214	3,07092	3,13809E-001	5,67479E-006	0,00000E+000	3,13961E-001	0,00000E+000	7	...........	-32768,00

	215	3,0852	3,14826E-001	5,81173E-006	0,00000E+000	3,14961E-001	0,00000E+000	7	...........	-32768,00

	216	3,09948	3,15813E-001	6,05049E-006	0,00000E+000	3,15961E-001	0,00000E+000	7	...........	-32768,00

	217	3,11377	3,16813E-001	6,22660E-006	0,00000E+000	3,16961E-001	0,00000E+000	7	...........	-32768,00

	218	3,12805	3,17826E-001	6,40685E-006	0,00000E+000	3,17961E-001	0,00000E+000	7	...........	-32768,00

	219	3,14233	3,18798E-001	6,61205E-006	0,00000E+000	3,18961E-001	0,00000E+000	7	...........	-32768,00

	220	3,15662	3,19799E-001	6,77322E-006	0,00000E+000	3,19961E-001	0,00000E+000	7	...........	-32768,00

	221	3,1709	3,20834E-001	6,97163E-006	0,00000E+000	3,20961E-001	0,00000E+000	7	...........	-32768,00

	222	3,18518	3,21832E-001	7,19740E-006	0,00000E+000	3,21961E-001	0,00000E+000	7	...........	-32768,00

	223	3,19947	3,22832E-001	7,37114E-006	0,00000E+000	3,22962E-001	0,00000E+000	7	...........	-32768,00

	224	3,21375	3,23833E-001	7,57175E-006	0,00000E+000	3,23962E-001	0,00000E+000	7	...........	-32768,00

	225	3,22803	3,24825E-001	7,70762E-006	0,00000E+000	3,24962E-001	0,00000E+000	7	...........	-32768,00

	226	3,24232	3,25821E-001	7,89408E-006	0,00000E+000	3,25962E-001	0,00000E+000	7	...........	-32768,00

	227	3,2566	3,26816E-001	8,01617E-006	0,00000E+000	3,26962E-001	0,00000E+000	7	...........	-32768,00

	228	3,27088	3,27823E-001	8,21473E-006	0,00000E+000	3,27962E-001	0,00000E+000	7	...........	-32768,00

	229	3,28517	3,28822E-001	8,40573E-006	0,00000E+000	3,28962E-001	0,00000E+000	7	...........	-32768,00

