	Pt	T	Vf	Im	Vu	Sig	Ach	IERange	Over	Temp
	137	1,5341	2,36912E-001	-9,54265E-006	0,00000E+000	2,37067E-001	0,00000E+000	8	...........	-32768,00

	138	1,54522	2,37926E-001	-9,38745E-006	0,00000E+000	2,38067E-001	0,00000E+000	8	...........	-32768,00

	139	1,55633	2,38922E-001	-9,19778E-006	0,00000E+000	2,39067E-001	0,00000E+000	8	...........	-32768,00

	140	1,56745	2,39912E-001	-9,10250E-006	0,00000E+000	2,40067E-001	0,00000E+000	8	...........	-32768,00

	141	1,57857	2,40917E-001	-8,94016E-006	0,00000E+000	2,41067E-001	0,00000E+000	8	...........	-32768,00

	142	1,58968	2,41890E-001	-8,77097E-006	0,00000E+000	2,42068E-001	0,00000E+000	8	...........	-32768,00

	143	1,6008	2,42912E-001	-8,65675E-006	0,00000E+000	2,43068E-001	0,00000E+000	8	...........	-32768,00

	144	1,61192	2,43933E-001	-8,50361E-006	0,00000E+000	2,44068E-001	0,00000E+000	8	...........	-32768,00

	145	1,62303	2,44936E-001	-8,35857E-006	0,00000E+000	2,45068E-001	0,00000E+000	8	...........	-32768,00

	146	1,63415	2,45918E-001	-8,20947E-006	0,00000E+000	2,46068E-001	0,00000E+000	8	...........	-32768,00

	147	1,64527	2,46917E-001	-8,08694E-006	0,00000E+000	2,47068E-001	0,00000E+000	8	...........	-32768,00

	148	1,65638	2,47918E-001	-7,91069E-006	0,00000E+000	2,48068E-001	0,00000E+000	8	...........	-32768,00

	149	1,6675	2,48942E-001	-7,75395E-006	0,00000E+000	2,49081E-001	0,00000E+000	8	...........	-32768,00

	150	1,67862	2,49936E-001	-7,69809E-006	0,00000E+000	2,50081E-001	0,00000E+000	8	...........	-32768,00

	151	1,68973	2,50929E-001	-7,56144E-006	0,00000E+000	2,51081E-001	0,00000E+000	8	...........	-32768,00

	152	1,70085	2,51920E-001	-7,35043E-006	0,00000E+000	2,52081E-001	0,00000E+000	8	...........	-32768,00

	153	1,71197	2,52927E-001	-7,15782E-006	0,00000E+000	2,53081E-001	0,00000E+000	8	...........	-32768,00

	154	1,72308	2,53932E-001	-6,91490E-006	0,00000E+000	2,54081E-001	0,00000E+000	8	...........	-32768,00

	155	1,7342	2,54929E-001	-6,76725E-006	0,00000E+000	2,55081E-001	0,00000E+000	8	...........	-32768,00

	156	1,74532	2,55939E-001	-6,69891E-006	0,00000E+000	2,56081E-001	0,00000E+000	8	...........	-32768,00

	157	1,75643	2,56954E-001	-6,48188E-006	0,00000E+000	2,57081E-001	0,00000E+000	8	...........	-32768,00

	158	1,76755	2,57948E-001	-6,40904E-006	0,00000E+000	2,58081E-001	0,00000E+000	8	...........	-32768,00

	159	1,77867	2,58951E-001	-6,21324E-006	0,00000E+000	2,59081E-001	0,00000E+000	8	...........	-32768,00

	160	1,78978	2,59942E-001	-6,05728E-006	0,00000E+000	2,60082E-001	0,00000E+000	8	...........	-32768,00

	161	1,8009	2,60940E-001	-5,92240E-006	0,00000E+000	2,61082E-001	0,00000E+000	8	...........	-32768,00

	162	1,81202	2,61942E-001	-5,79929E-006	0,00000E+000	2,62082E-001	0,00000E+000	8	...........	-32768,00

	163	1,82313	2,62940E-001	-5,61407E-006	0,00000E+000	2,63082E-001	0,00000E+000	8	...........	-32768,00

	164	1,83425	2,63947E-001	-5,45668E-006	0,00000E+000	2,64082E-001	0,00000E+000	8	...........	-32768,00

	165	1,84537	2,64934E-001	-5,30888E-006	0,00000E+000	2,65082E-001	0,00000E+000	8	...........	-32768,00

	166	1,85648	2,65933E-001	-5,10821E-006	0,00000E+000	2,66082E-001	0,00000E+000	8	...........	-32768,00

	167	1,8676	2,66935E-001	-4,95534E-006	0,00000E+000	2,67082E-001	0,00000E+000	8	...........	-32768,00

	168	1,87872	2,67937E-001	-4,85919E-006	0,00000E+000	2,68082E-001	0,00000E+000	8	...........	-32768,00

	169	1,88983	2,68929E-001	-4,84344E-006	0,00000E+000	2,69082E-001	0,00000E+000	8	...........	-32768,00

	170	1,90095	2,69967E-001	-4,62690E-006	0,00000E+000	2,70082E-001	0,00000E+000	8	...........	-32768,00

	171	1,91207	2,70948E-001	-4,45592E-006	0,00000E+000	2,71082E-001	0,00000E+000	8	...........	-32768,00

	172	1,92318	2,71949E-001	-4,23364E-006	0,00000E+000	2,72083E-001	0,00000E+000	8	...........	-32768,00

	173	1,9343	2,72969E-001	-4,14400E-006	0,00000E+000	2,73083E-001	0,00000E+000	8	...........	-32768,00

	174	1,94542	2,73942E-001	-3,97098E-006	0,00000E+000	2,74083E-001	0,00000E+000	8	...........	-32768,00

	175	1,95653	2,74943E-001	-3,78513E-006	0,00000E+000	2,75083E-001	0,00000E+000	8	...........	-32768,00

	176	1,96765	2,75940E-001	-3,64326E-006	0,00000E+000	2,76083E-001	0,00000E+000	8	...........	-32768,00

	177	1,97877	2,76940E-001	-3,49358E-006	0,00000E+000	2,77083E-001	0,00000E+000	8	...........	-32768,00

	178	1,98988	2,77939E-001	-3,31763E-006	0,00000E+000	2,78083E-001	0,00000E+000	8	...........	-32768,00

	179	2,001	2,78958E-001	-3,16697E-006	0,00000E+000	2,79096E-001	0,00000E+000	8	...........	-32768,00

	180	2,01212	2,79953E-001	-3,01792E-006	0,00000E+000	2,80096E-001	0,00000E+000	8	...........	-32768,00

	181	2,02323	2,80960E-001	-2,83805E-006	0,00000E+000	2,81096E-001	0,00000E+000	8	...........	-32768,00

	182	2,03435	2,81968E-001	-2,70208E-006	0,00000E+000	2,82096E-001	0,00000E+000	8	...........	-32768,00

	183	2,04547	2,82974E-001	-2,36688E-006	0,00000E+000	2,83096E-001	0,00000E+000	8	...........	-32768,00

	184	2,05658	2,83960E-001	-2,12104E-006	0,00000E+000	2,84096E-001	0,00000E+000	8	...........	-32768,00

	185	2,0677	2,84957E-001	-1,95222E-006	0,00000E+000	2,85096E-001	0,00000E+000	8	...........	-32768,00

	186	2,07882	2,85966E-001	-1,79486E-006	0,00000E+000	2,86096E-001	0,00000E+000	8	...........	-32768,00

	187	2,08993	2,86970E-001	-1,60597E-006	0,00000E+000	2,87096E-001	0,00000E+000	8	...........	-32768,00

	188	2,10105	2,87954E-001	-1,46842E-006	0,00000E+000	2,88096E-001	0,00000E+000	8	...........	-32768,00

	189	2,11217	2,88955E-001	-1,28842E-006	0,00000E+000	2,89096E-001	0,00000E+000	8	...........	-32768,00

	190	2,12328	2,89958E-001	-1,11651E-006	0,00000E+000	2,90096E-001	0,00000E+000	8	...........	-32768,00

	191	2,1344	2,90954E-001	-9,84465E-007	0,00000E+000	2,91097E-001	0,00000E+000	8	...........	-32768,00

	192	2,14552	2,91969E-001	-8,22653E-007	0,00000E+000	2,92097E-001	0,00000E+000	8	...........	-32768,00

	193	2,15663	2,92957E-001	-6,52501E-007	0,00000E+000	2,93097E-001	0,00000E+000	8	...........	-32768,00

	194	2,16775	2,93942E-001	-5,00259E-007	0,00000E+000	2,94097E-001	0,00000E+000	8	...........	-32768,00

	195	2,17887	2,94941E-001	-3,41360E-007	0,00000E+000	2,95097E-001	0,00000E+000	8	...........	-32768,00

	196	2,18998	2,95972E-001	-1,54907E-007	0,00000E+000	2,96097E-001	0,00000E+000	8	...........	-32768,00

	197	2,2011	2,96968E-001	-2,23327E-008	0,00000E+000	2,97097E-001	0,00000E+000	8	...........	-32768,00

	198	2,21222	2,97970E-001	1,41815E-007	0,00000E+000	2,98097E-001	0,00000E+000	8	...........	-32768,00

	199	2,22333	2,98961E-001	3,23019E-007	0,00000E+000	2,99097E-001	0,00000E+000	8	...........	-32768,00

	200	2,23445	2,99950E-001	4,85434E-007	0,00000E+000	3,00097E-001	0,00000E+000	8	...........	-32768,00

	201	2,24557	3,00952E-001	6,43855E-007	0,00000E+000	3,01097E-001	0,00000E+000	8	...........	-32768,00

	202	2,25668	3,01952E-001	8,42215E-007	0,00000E+000	3,02097E-001	0,00000E+000	8	...........	-32768,00

	203	2,2678	3,02954E-001	9,97998E-007	0,00000E+000	3,03097E-001	0,00000E+000	8	...........	-32768,00

	204	2,27892	3,03944E-001	1,15318E-006	0,00000E+000	3,04098E-001	0,00000E+000	8	...........	-32768,00

	205	2,29003	3,04945E-001	1,34365E-006	0,00000E+000	3,05098E-001	0,00000E+000	8	...........	-32768,00

	206	2,30115	3,05948E-001	1,48449E-006	0,00000E+000	3,06098E-001	0,00000E+000	8	...........	-32768,00

	207	2,31227	3,06952E-001	1,65542E-006	0,00000E+000	3,07098E-001	0,00000E+000	8	...........	-32768,00

	208	2,32338	3,07984E-001	1,84871E-006	0,00000E+000	3,08098E-001	0,00000E+000	8	...........	-32768,00

	209	2,3345	3,08980E-001	2,01305E-006	0,00000E+000	3,09110E-001	0,00000E+000	8	...........	-32768,00

	210	2,34562	3,09981E-001	2,18501E-006	0,00000E+000	3,10111E-001	0,00000E+000	8	...........	-32768,00

	211	2,35673	3,10972E-001	2,36858E-006	0,00000E+000	3,11111E-001	0,00000E+000	8	...........	-32768,00

	212	2,36785	3,11983E-001	2,52532E-006	0,00000E+000	3,12111E-001	0,00000E+000	8	...........	-32768,00

	213	2,37897	3,12980E-001	2,69976E-006	0,00000E+000	3,13111E-001	0,00000E+000	8	...........	-32768,00

	214	2,39008	3,13967E-001	2,89006E-006	0,00000E+000	3,14111E-001	0,00000E+000	8	...........	-32768,00

	215	2,4012	3,14966E-001	3,04461E-006	0,00000E+000	3,15111E-001	0,00000E+000	8	...........	-32768,00

	216	2,41232	3,15971E-001	3,22057E-006	0,00000E+000	3,16111E-001	0,00000E+000	8	...........	-32768,00

	217	2,42343	3,16974E-001	3,43307E-006	0,00000E+000	3,17111E-001	0,00000E+000	8	...........	-32768,00

	218	2,43455	3,17979E-001	3,62166E-006	0,00000E+000	3,18111E-001	0,00000E+000	8	...........	-32768,00

	219	2,44567	3,18965E-001	3,77596E-006	0,00000E+000	3,19111E-001	0,00000E+000	8	...........	-32768,00

	220	2,45678	3,19966E-001	3,97776E-006	0,00000E+000	3,20111E-001	0,00000E+000	8	...........	-32768,00

	221	2,4679	3,20995E-001	4,16100E-006	0,00000E+000	3,21111E-001	0,00000E+000	8	...........	-32768,00

	222	2,47902	3,21982E-001	4,33537E-006	0,00000E+000	3,22111E-001	0,00000E+000	8	...........	-32768,00

	223	2,49013	3,22987E-001	4,56013E-006	0,00000E+000	3,23112E-001	0,00000E+000	8	...........	-32768,00

	224	2,50125	3,23980E-001	4,72789E-006	0,00000E+000	3,24112E-001	0,00000E+000	8	...........	-32768,00

	225	2,51237	3,24987E-001	4,91219E-006	0,00000E+000	3,25112E-001	0,00000E+000	8	...........	-32768,00

	226	2,52348	3,25985E-001	5,09972E-006	0,00000E+000	3,26112E-001	0,00000E+000	8	...........	-32768,00

	227	2,5346	3,26974E-001	5,28178E-006	0,00000E+000	3,27112E-001	0,00000E+000	8	...........	-32768,00

	228	2,54572	3,27982E-001	5,45331E-006	0,00000E+000	3,28112E-001	0,00000E+000	8	...........	-32768,00

	229	2,55683	3,28979E-001	5,66573E-006	0,00000E+000	3,29112E-001	0,00000E+000	8	...........	-32768,00

